program_id,program_name,university,region,skill_name,coverage_score
P0024,BSc Artificial Intelligence,Nelson Mandela African Institution of Science and Technology,Tanzania,Communication,0.85
P0024,BSc Artificial Intelligence,Nelson Mandela African Institution of Science and Technology,Tanzania,Data Ethics,0.7
P0024,BSc Artificial Intelligence,Nelson Mandela African Institution of Science and Technology,Tanzania,Cloud Computing,0.77
P0024,BSc Artificial Intelligence,Nelson Mandela African Institution of Science and Technology,Tanzania,Optimization,0.76
P0024,BSc Artificial Intelligence,Nelson Mandela African Institution of Science and Technology,Tanzania,Data Storytelling,0.87
P0024,BSc Artificial Intelligence,Nelson Mandela African Institution of Science and Technology,Tanzania,Machine Learning Algorithms,0.78
P0024,BSc Artificial Intelligence,Nelson Mandela African Institution of Science and Technology,Tanzania,Scikit-learn,0.82
P0024,BSc Artificial Intelligence,Nelson Mandela African Institution of Science and Technology,Tanzania,Data Pipelines,0.78
P0024,BSc Artificial Intelligence,Nelson Mandela African Institution of Science and Technology,Tanzania,Cloud Platforms,0.84
P0024,BSc Artificial Intelligence,Nelson Mandela African Institution of Science and Technology,Tanzania,Model Monitoring,0.67
P0024,BSc Artificial Intelligence,Nelson Mandela African Institution of Science and Technology,Tanzania,Version Control,0.85
P0024,BSc Artificial Intelligence,Nelson Mandela African Institution of Science and Technology,Tanzania,Testing,0.86
P0024,BSc Artificial Intelligence,Nelson Mandela African Institution of Science and Technology,Tanzania,Automation,0.72
P0025,BBA Business Administration,University of Kigali,Rwanda,Requirements Gathering,0.64
P0025,BBA Business Administration,University of Kigali,Rwanda,Process Modeling,0.6
P0025,BBA Business Administration,University of Kigali,Rwanda,Data Analysis,0.51
P0025,BBA Business Administration,University of Kigali,Rwanda,Stakeholder Management,0.54
P0025,BBA Business Administration,University of Kigali,Rwanda,SQL,0.6
P0025,BBA Business Administration,University of Kigali,Rwanda,Excel,0.6
P0025,BBA Business Administration,University of Kigali,Rwanda,Communication,0.52
P0025,BBA Business Administration,University of Kigali,Rwanda,Problem Solving,0.67
P0025,BBA Business Administration,University of Kigali,Rwanda,Strategic Thinking,0.8
P0025,BBA Business Administration,University of Kigali,Rwanda,Documentation Skills,0.68
P0025,BBA Business Administration,University of Kigali,Rwanda,Business Process Improvement,0.55
P0025,BBA Business Administration,University of Kigali,Rwanda,Presentation Skills,0.81
P0025,BBA Business Administration,University of Kigali,Rwanda,Project Management,0.73
P0025,BBA Business Administration,University of Kigali,Rwanda,Market Analysis,0.79
P0025,BBA Business Administration,University of Kigali,Rwanda,Cost Benefit Analysis,0.51
P0025,BBA Business Administration,University of Kigali,Rwanda,Data Visualization,0.76
P0025,BBA Business Administration,University of Kigali,Rwanda,Decision Making,0.65
P0025,BBA Business Administration,University of Kigali,Rwanda,Risk Analysis,0.67
P0025,BBA Business Administration,University of Kigali,Rwanda,Time Management,0.73
P0025,BBA Business Administration,University of Kigali,Rwanda,Documentation Standards,0.72
P0025,BBA Business Administration,University of Kigali,Rwanda,Talent Acquisition,0.73
P0025,BBA Business Administration,University of Kigali,Rwanda,Workforce Planning,0.67
P0025,BBA Business Administration,University of Kigali,Rwanda,Performance Management,0.8
P0025,BBA Business Administration,University of Kigali,Rwanda,Conflict Resolution,0.61
P0025,BBA Business Administration,University of Kigali,Rwanda,Employment Law,0.62
P0025,BBA Business Administration,University of Kigali,Rwanda,Compensation and Benefits,0.55
P0025,BBA Business Administration,University of Kigali,Rwanda,Leadership,0.57
P0025,BBA Business Administration,University of Kigali,Rwanda,Strategic Planning,0.56
P0025,BBA Business Administration,University of Kigali,Rwanda,Organizational Development,0.73
P0025,BBA Business Administration,University of Kigali,Rwanda,Training and Development,0.61
P0025,BBA Business Administration,University of Kigali,Rwanda,Recruitment Strategies,0.77
P0025,BBA Business Administration,University of Kigali,Rwanda,Employee Relations,0.79
P0025,BBA Business Administration,University of Kigali,Rwanda,Ethics,0.71
P0025,BBA Business Administration,University of Kigali,Rwanda,Reporting,0.48
P0025,BBA Business Administration,University of Kigali,Rwanda,HR Analytics,0.51
P0026,BBA Business Administration,Moi University,Kenya,Requirements Gathering,0.54
P0026,BBA Business Administration,Moi University,Kenya,Process Modeling,0.79
P0026,BBA Business Administration,Moi University,Kenya,Data Analysis,0.52
P0026,BBA Business Administration,Moi University,Kenya,Stakeholder Management,0.6
P0026,BBA Business Administration,Moi University,Kenya,SQL,0.73
P0026,BBA Business Administration,Moi University,Kenya,Excel,0.63
P0026,BBA Business Administration,Moi University,Kenya,Communication,0.78
P0026,BBA Business Administration,Moi University,Kenya,Problem Solving,0.53
P0026,BBA Business Administration,Moi University,Kenya,Strategic Thinking,0.7
P0026,BBA Business Administration,Moi University,Kenya,Documentation Skills,0.56
P0026,BBA Business Administration,Moi University,Kenya,Business Process Improvement,0.57
P0026,BBA Business Administration,Moi University,Kenya,Presentation Skills,0.71
P0026,BBA Business Administration,Moi University,Kenya,Project Management,0.51
P0026,BBA Business Administration,Moi University,Kenya,Market Analysis,0.77
P0026,BBA Business Administration,Moi University,Kenya,Cost Benefit Analysis,0.48
P0026,BBA Business Administration,Moi University,Kenya,Data Visualization,0.71
P0026,BBA Business Administration,Moi University,Kenya,Decision Making,0.69
P0026,BBA Business Administration,Moi University,Kenya,Risk Analysis,0.78
P0026,BBA Business Administration,Moi University,Kenya,Time Management,0.47
P0026,BBA Business Administration,Moi University,Kenya,Documentation Standards,0.65
P0026,BBA Business Administration,Moi University,Kenya,Talent Acquisition,0.5
P0026,BBA Business Administration,Moi University,Kenya,Workforce Planning,0.79
P0026,BBA Business Administration,Moi University,Kenya,Performance Management,0.56
P0026,BBA Business Administration,Moi University,Kenya,Conflict Resolution,0.55
P0026,BBA Business Administration,Moi University,Kenya,Employment Law,0.73
P0026,BBA Business Administration,Moi University,Kenya,Compensation and Benefits,0.51
P0026,BBA Business Administration,Moi University,Kenya,Leadership,0.73
P0026,BBA Business Administration,Moi University,Kenya,Strategic Planning,0.73
P0026,BBA Business Administration,Moi University,Kenya,Organizational Development,0.7
P0026,BBA Business Administration,Moi University,Kenya,Training and Development,0.6
P0026,BBA Business Administration,Moi University,Kenya,Recruitment Strategies,0.74
P0026,BBA Business Administration,Moi University,Kenya,Employee Relations,0.49
P0026,BBA Business Administration,Moi University,Kenya,Ethics,0.48
P0026,BBA Business Administration,Moi University,Kenya,Reporting,0.79
P0026,BBA Business Administration,Moi University,Kenya,HR Analytics,0.54
P0027,BBA Business Administration,Technical University of Kenya,Kenya,Requirements Gathering,0.57
P0027,BBA Business Administration,Technical University of Kenya,Kenya,Process Modeling,0.74
P0027,BBA Business Administration,Technical University of Kenya,Kenya,Data Analysis,0.58
P0027,BBA Business Administration,Technical University of Kenya,Kenya,Stakeholder Management,0.65
P0027,BBA Business Administration,Technical University of Kenya,Kenya,SQL,0.64
P0027,BBA Business Administration,Technical University of Kenya,Kenya,Excel,0.7
P0027,BBA Business Administration,Technical University of Kenya,Kenya,Communication,0.51
P0027,BBA Business Administration,Technical University of Kenya,Kenya,Problem Solving,0.6
P0027,BBA Business Administration,Technical University of Kenya,Kenya,Strategic Thinking,0.61
P0027,BBA Business Administration,Technical University of Kenya,Kenya,Documentation Skills,0.75
P0027,BBA Business Administration,Technical University of Kenya,Kenya,Business Process Improvement,0.82
P0027,BBA Business Administration,Technical University of Kenya,Kenya,Presentation Skills,0.75
P0027,BBA Business Administration,Technical University of Kenya,Kenya,Project Management,0.64
P0027,BBA Business Administration,Technical University of Kenya,Kenya,Market Analysis,0.51
P0027,BBA Business Administration,Technical University of Kenya,Kenya,Cost Benefit Analysis,0.72
P0027,BBA Business Administration,Technical University of Kenya,Kenya,Data Visualization,0.62
P0027,BBA Business Administration,Technical University of Kenya,Kenya,Decision Making,0.65
P0027,BBA Business Administration,Technical University of Kenya,Kenya,Risk Analysis,0.71
P0027,BBA Business Administration,Technical University of Kenya,Kenya,Time Management,0.62
P0027,BBA Business Administration,Technical University of Kenya,Kenya,Documentation Standards,0.54
P0027,BBA Business Administration,Technical University of Kenya,Kenya,Talent Acquisition,0.81
P0027,BBA Business Administration,Technical University of Kenya,Kenya,Workforce Planning,0.56
P0027,BBA Business Administration,Technical University of Kenya,Kenya,Performance Management,0.8
P0027,BBA Business Administration,Technical University of Kenya,Kenya,Conflict Resolution,0.7
P0027,BBA Business Administration,Technical University of Kenya,Kenya,Employment Law,0.76
P0027,BBA Business Administration,Technical University of Kenya,Kenya,Compensation and Benefits,0.77
P0027,BBA Business Administration,Technical University of Kenya,Kenya,Leadership,0.73
P0027,BBA Business Administration,Technical University of Kenya,Kenya,Strategic Planning,0.76
P0027,BBA Business Administration,Technical University of Kenya,Kenya,Organizational Development,0.63
P0027,BBA Business Administration,Technical University of Kenya,Kenya,Training and Development,0.52
P0027,BBA Business Administration,Technical University of Kenya,Kenya,Recruitment Strategies,0.52
P0027,BBA Business Administration,Technical University of Kenya,Kenya,Employee Relations,0.66
P0027,BBA Business Administration,Technical University of Kenya,Kenya,Ethics,0.52
P0027,BBA Business Administration,Technical University of Kenya,Kenya,Reporting,0.7
P0027,BBA Business Administration,Technical University of Kenya,Kenya,HR Analytics,0.63
P0028,BCom Accounting,United States International University Africa,Kenya,Financial Modeling,0.79
P0028,BCom Accounting,United States International University Africa,Kenya,Financial Reporting,0.71
P0028,BCom Accounting,United States International University Africa,Kenya,Excel,0.61
P0028,BCom Accounting,United States International University Africa,Kenya,Valuation Techniques,0.65
P0028,BCom Accounting,United States International University Africa,Kenya,Budgeting,0.57
P0028,BCom Accounting,United States International University Africa,Kenya,Forecasting,0.64
P0028,BCom Accounting,United States International University Africa,Kenya,Accounting Principles,0.78
P0028,BCom Accounting,United States International University Africa,Kenya,Data Analysis,0.69
P0028,BCom Accounting,United States International University Africa,Kenya,Corporate Finance,0.52
P0028,BCom Accounting,United States International University Africa,Kenya,Risk Analysis,0.76
P0028,BCom Accounting,United States International University Africa,Kenya,Investment Analysis,0.52
P0028,BCom Accounting,United States International University Africa,Kenya,Financial Statements,0.52
P0028,BCom Accounting,United States International University Africa,Kenya,Communication,0.74
P0028,BCom Accounting,United States International University Africa,Kenya,Problem Solving,0.79
P0028,BCom Accounting,United States International University Africa,Kenya,Financial Regulations,0.52
P0028,BCom Accounting,United States International University Africa,Kenya,Cost Analysis,0.73
P0028,BCom Accounting,United States International University Africa,Kenya,Strategic Planning,0.69
P0028,BCom Accounting,United States International University Africa,Kenya,Presentation Skills,0.71
P0028,BCom Accounting,United States International University Africa,Kenya,Attention to Detail,0.64
P0028,BCom Accounting,United States International University Africa,Kenya,Financial Forecasting Tools,0.72
P0029,BCom Accounting,Kenyatta University,Kenya,Financial Modeling,0.53
P0029,BCom Accounting,Kenyatta University,Kenya,Financial Reporting,0.54
P0029,BCom Accounting,Kenyatta University,Kenya,Excel,0.6
P0029,BCom Accounting,Kenyatta University,Kenya,Valuation Techniques,0.5
P0029,BCom Accounting,Kenyatta University,Kenya,Budgeting,0.62
P0029,BCom Accounting,Kenyatta University,Kenya,Forecasting,0.78
P0029,BCom Accounting,Kenyatta University,Kenya,Accounting Principles,0.64
P0029,BCom Accounting,Kenyatta University,Kenya,Data Analysis,0.66
P0029,BCom Accounting,Kenyatta University,Kenya,Corporate Finance,0.77
P0029,BCom Accounting,Kenyatta University,Kenya,Risk Analysis,0.74
P0029,BCom Accounting,Kenyatta University,Kenya,Investment Analysis,0.56
P0029,BCom Accounting,Kenyatta University,Kenya,Financial Statements,0.78
P0029,BCom Accounting,Kenyatta University,Kenya,Communication,0.56
P0029,BCom Accounting,Kenyatta University,Kenya,Problem Solving,0.71
P0029,BCom Accounting,Kenyatta University,Kenya,Financial Regulations,0.67
P0029,BCom Accounting,Kenyatta University,Kenya,Cost Analysis,0.48
P0029,BCom Accounting,Kenyatta University,Kenya,Strategic Planning,0.64
P0029,BCom Accounting,Kenyatta University,Kenya,Presentation Skills,0.52
P0029,BCom Accounting,Kenyatta University,Kenya,Attention to Detail,0.53
P0029,BCom Accounting,Kenyatta University,Kenya,Financial Forecasting Tools,0.74
P0030,BCom Accounting,Moi University,Kenya,Financial Modeling,0.73
P0030,BCom Accounting,Moi University,Kenya,Financial Reporting,0.69
P0030,BCom Accounting,Moi University,Kenya,Excel,0.56
P0030,BCom Accounting,Moi University,Kenya,Valuation Techniques,0.68
P0030,BCom Accounting,Moi University,Kenya,Budgeting,0.68
P0030,BCom Accounting,Moi University,Kenya,Forecasting,0.8
P0030,BCom Accounting,Moi University,Kenya,Accounting Principles,0.69
P0030,BCom Accounting,Moi University,Kenya,Data Analysis,0.48
P0030,BCom Accounting,Moi University,Kenya,Corporate Finance,0.74
P0030,BCom Accounting,Moi University,Kenya,Risk Analysis,0.74
P0030,BCom Accounting,Moi University,Kenya,Investment Analysis,0.51
P0030,BCom Accounting,Moi University,Kenya,Financial Statements,0.69
P0030,BCom Accounting,Moi University,Kenya,Communication,0.47
P0030,BCom Accounting,Moi University,Kenya,Problem Solving,0.74
P0030,BCom Accounting,Moi University,Kenya,Financial Regulations,0.54
P0030,BCom Accounting,Moi University,Kenya,Cost Analysis,0.56
P0030,BCom Accounting,Moi University,Kenya,Strategic Planning,0.49
P0030,BCom Accounting,Moi University,Kenya,Presentation Skills,0.61
P0030,BCom Accounting,Moi University,Kenya,Attention to Detail,0.59
P0030,BCom Accounting,Moi University,Kenya,Financial Forecasting Tools,0.78
P0031,BCom Finance,Makerere University,Uganda,Financial Modeling,0.68
P0031,BCom Finance,Makerere University,Uganda,Financial Reporting,0.84
P0031,BCom Finance,Makerere University,Uganda,Excel,0.84
P0031,BCom Finance,Makerere University,Uganda,Valuation Techniques,0.67
P0031,BCom Finance,Makerere University,Uganda,Budgeting,0.69
P0031,BCom Finance,Makerere University,Uganda,Forecasting,0.72
P0031,BCom Finance,Makerere University,Uganda,Accounting Principles,0.68
P0031,BCom Finance,Makerere University,Uganda,Data Analysis,0.84
P0031,BCom Finance,Makerere University,Uganda,Corporate Finance,0.78
P0031,BCom Finance,Makerere University,Uganda,Risk Analysis,0.76
P0031,BCom Finance,Makerere University,Uganda,Investment Analysis,0.88
P0031,BCom Finance,Makerere University,Uganda,Financial Statements,0.78
P0031,BCom Finance,Makerere University,Uganda,Communication,0.78
P0031,BCom Finance,Makerere University,Uganda,Problem Solving,0.72
P0031,BCom Finance,Makerere University,Uganda,Financial Regulations,0.86
P0031,BCom Finance,Makerere University,Uganda,Cost Analysis,0.75
P0031,BCom Finance,Makerere University,Uganda,Strategic Planning,0.82
P0031,BCom Finance,Makerere University,Uganda,Presentation Skills,0.76
P0031,BCom Finance,Makerere University,Uganda,Attention to Detail,0.88
P0031,BCom Finance,Makerere University,Uganda,Financial Forecasting Tools,0.84
P0031,BCom Finance,Makerere University,Uganda,Portfolio Management,0.79
P0031,BCom Finance,Makerere University,Uganda,Market Research,0.68
P0031,BCom Finance,Makerere University,Uganda,Equity Research,0.7
P0031,BCom Finance,Makerere University,Uganda,Risk Assessment,0.86
P0031,BCom Finance,Makerere University,Uganda,Financial Statements Analysis,0.74
P0031,BCom Finance,Makerere University,Uganda,Strategic Thinking,0.82
P0031,BCom Finance,Makerere University,Uganda,Time Management,0.76
P0031,BCom Finance,Makerere University,Uganda,Decision Making,0.67
P0032,BCom Finance,AUCA (Adventist University of Central Africa),Rwanda,Financial Modeling,0.67
P0032,BCom Finance,AUCA (Adventist University of Central Africa),Rwanda,Financial Reporting,0.71
P0032,BCom Finance,AUCA (Adventist University of Central Africa),Rwanda,Excel,0.51
P0032,BCom Finance,AUCA (Adventist University of Central Africa),Rwanda,Valuation Techniques,0.51
P0032,BCom Finance,AUCA (Adventist University of Central Africa),Rwanda,Budgeting,0.62
P0032,BCom Finance,AUCA (Adventist University of Central Africa),Rwanda,Forecasting,0.8
P0032,BCom Finance,AUCA (Adventist University of Central Africa),Rwanda,Accounting Principles,0.73
P0032,BCom Finance,AUCA (Adventist University of Central Africa),Rwanda,Data Analysis,0.7
P0032,BCom Finance,AUCA (Adventist University of Central Africa),Rwanda,Corporate Finance,0.74
P0032,BCom Finance,AUCA (Adventist University of Central Africa),Rwanda,Risk Analysis,0.64
P0032,BCom Finance,AUCA (Adventist University of Central Africa),Rwanda,Investment Analysis,0.6
P0032,BCom Finance,AUCA (Adventist University of Central Africa),Rwanda,Financial Statements,0.61
P0032,BCom Finance,AUCA (Adventist University of Central Africa),Rwanda,Communication,0.71
P0032,BCom Finance,AUCA (Adventist University of Central Africa),Rwanda,Problem Solving,0.77
P0032,BCom Finance,AUCA (Adventist University of Central Africa),Rwanda,Financial Regulations,0.69
P0032,BCom Finance,AUCA (Adventist University of Central Africa),Rwanda,Cost Analysis,0.59
P0032,BCom Finance,AUCA (Adventist University of Central Africa),Rwanda,Strategic Planning,0.67
P0032,BCom Finance,AUCA (Adventist University of Central Africa),Rwanda,Presentation Skills,0.56
P0032,BCom Finance,AUCA (Adventist University of Central Africa),Rwanda,Attention to Detail,0.67
P0032,BCom Finance,AUCA (Adventist University of Central Africa),Rwanda,Financial Forecasting Tools,0.65
P0032,BCom Finance,AUCA (Adventist University of Central Africa),Rwanda,Portfolio Management,0.58
P0032,BCom Finance,AUCA (Adventist University of Central Africa),Rwanda,Market Research,0.53
P0032,BCom Finance,AUCA (Adventist University of Central Africa),Rwanda,Equity Research,0.51
P0032,BCom Finance,AUCA (Adventist University of Central Africa),Rwanda,Risk Assessment,0.79
P0032,BCom Finance,AUCA (Adventist University of Central Africa),Rwanda,Financial Statements Analysis,0.55
P0032,BCom Finance,AUCA (Adventist University of Central Africa),Rwanda,Strategic Thinking,0.81
P0032,BCom Finance,AUCA (Adventist University of Central Africa),Rwanda,Time Management,0.74
P0032,BCom Finance,AUCA (Adventist University of Central Africa),Rwanda,Decision Making,0.54
P0033,BCom Finance,Mzumbe University,Tanzania,Financial Modeling,0.58
P0033,BCom Finance,Mzumbe University,Tanzania,Financial Reporting,0.61
P0033,BCom Finance,Mzumbe University,Tanzania,Excel,0.53
P0033,BCom Finance,Mzumbe University,Tanzania,Valuation Techniques,0.74
P0033,BCom Finance,Mzumbe University,Tanzania,Budgeting,0.71
P0033,BCom Finance,Mzumbe University,Tanzania,Forecasting,0.61
P0033,BCom Finance,Mzumbe University,Tanzania,Accounting Principles,0.61
P0033,BCom Finance,Mzumbe University,Tanzania,Data Analysis,0.48
P0033,BCom Finance,Mzumbe University,Tanzania,Corporate Finance,0.72
P0033,BCom Finance,Mzumbe University,Tanzania,Risk Analysis,0.77
P0033,BCom Finance,Mzumbe University,Tanzania,Investment Analysis,0.63
P0033,BCom Finance,Mzumbe University,Tanzania,Financial Statements,0.51
P0033,BCom Finance,Mzumbe University,Tanzania,Communication,0.61
P0033,BCom Finance,Mzumbe University,Tanzania,Problem Solving,0.68
P0033,BCom Finance,Mzumbe University,Tanzania,Financial Regulations,0.55
P0033,BCom Finance,Mzumbe University,Tanzania,Cost Analysis,0.64
P0033,BCom Finance,Mzumbe University,Tanzania,Strategic Planning,0.48
P0033,BCom Finance,Mzumbe University,Tanzania,Presentation Skills,0.55
P0033,BCom Finance,Mzumbe University,Tanzania,Attention to Detail,0.58
P0033,BCom Finance,Mzumbe University,Tanzania,Financial Forecasting Tools,0.49
P0033,BCom Finance,Mzumbe University,Tanzania,Portfolio Management,0.82
P0033,BCom Finance,Mzumbe University,Tanzania,Market Research,0.57
P0033,BCom Finance,Mzumbe University,Tanzania,Equity Research,0.69
P0033,BCom Finance,Mzumbe University,Tanzania,Risk Assessment,0.65
P0033,BCom Finance,Mzumbe University,Tanzania,Financial Statements Analysis,0.67
P0033,BCom Finance,Mzumbe University,Tanzania,Strategic Thinking,0.8
P0033,BCom Finance,Mzumbe University,Tanzania,Time Management,0.59
P0033,BCom Finance,Mzumbe University,Tanzania,Decision Making,0.75
P0034,BCom Finance,Kyambogo University,Uganda,Financial Modeling,0.55
P0034,BCom Finance,Kyambogo University,Uganda,Financial Reporting,0.65
P0034,BCom Finance,Kyambogo University,Uganda,Excel,0.54
P0034,BCom Finance,Kyambogo University,Uganda,Valuation Techniques,0.51
P0034,BCom Finance,Kyambogo University,Uganda,Budgeting,0.75
P0034,BCom Finance,Kyambogo University,Uganda,Forecasting,0.77
P0034,BCom Finance,Kyambogo University,Uganda,Accounting Principles,0.8
P0034,BCom Finance,Kyambogo University,Uganda,Data Analysis,0.68
P0034,BCom Finance,Kyambogo University,Uganda,Corporate Finance,0.79
P0034,BCom Finance,Kyambogo University,Uganda,Risk Analysis,0.58
P0034,BCom Finance,Kyambogo University,Uganda,Investment Analysis,0.73
P0034,BCom Finance,Kyambogo University,Uganda,Financial Statements,0.72
P0034,BCom Finance,Kyambogo University,Uganda,Communication,0.67
P0034,BCom Finance,Kyambogo University,Uganda,Problem Solving,0.5
P0034,BCom Finance,Kyambogo University,Uganda,Financial Regulations,0.48
P0034,BCom Finance,Kyambogo University,Uganda,Cost Analysis,0.51
P0034,BCom Finance,Kyambogo University,Uganda,Strategic Planning,0.51
P0034,BCom Finance,Kyambogo University,Uganda,Presentation Skills,0.56
P0034,BCom Finance,Kyambogo University,Uganda,Attention to Detail,0.65
P0034,BCom Finance,Kyambogo University,Uganda,Financial Forecasting Tools,0.55
P0034,BCom Finance,Kyambogo University,Uganda,Portfolio Management,0.61
P0034,BCom Finance,Kyambogo University,Uganda,Market Research,0.75
P0034,BCom Finance,Kyambogo University,Uganda,Equity Research,0.53
P0034,BCom Finance,Kyambogo University,Uganda,Risk Assessment,0.61
P0034,BCom Finance,Kyambogo University,Uganda,Financial Statements Analysis,0.81
P0034,BCom Finance,Kyambogo University,Uganda,Strategic Thinking,0.68
P0034,BCom Finance,Kyambogo University,Uganda,Time Management,0.62
P0034,BCom Finance,Kyambogo University,Uganda,Decision Making,0.76
P0035,BCom Finance,Jomo Kenyatta University of Agriculture and Technology,Kenya,Financial Modeling,0.73
P0035,BCom Finance,Jomo Kenyatta University of Agriculture and Technology,Kenya,Financial Reporting,0.71
P0035,BCom Finance,Jomo Kenyatta University of Agriculture and Technology,Kenya,Excel,0.67
P0035,BCom Finance,Jomo Kenyatta University of Agriculture and Technology,Kenya,Valuation Techniques,0.75
P0035,BCom Finance,Jomo Kenyatta University of Agriculture and Technology,Kenya,Budgeting,0.71
P0035,BCom Finance,Jomo Kenyatta University of Agriculture and Technology,Kenya,Forecasting,0.79
P0035,BCom Finance,Jomo Kenyatta University of Agriculture and Technology,Kenya,Accounting Principles,0.73
P0035,BCom Finance,Jomo Kenyatta University of Agriculture and Technology,Kenya,Data Analysis,0.78
P0035,BCom Finance,Jomo Kenyatta University of Agriculture and Technology,Kenya,Corporate Finance,0.69
P0035,BCom Finance,Jomo Kenyatta University of Agriculture and Technology,Kenya,Risk Analysis,0.82
P0035,BCom Finance,Jomo Kenyatta University of Agriculture and Technology,Kenya,Investment Analysis,0.86
P0035,BCom Finance,Jomo Kenyatta University of Agriculture and Technology,Kenya,Financial Statements,0.72
P0035,BCom Finance,Jomo Kenyatta University of Agriculture and Technology,Kenya,Communication,0.74
P0035,BCom Finance,Jomo Kenyatta University of Agriculture and Technology,Kenya,Problem Solving,0.87
P0035,BCom Finance,Jomo Kenyatta University of Agriculture and Technology,Kenya,Financial Regulations,0.78
P0035,BCom Finance,Jomo Kenyatta University of Agriculture and Technology,Kenya,Cost Analysis,0.79
P0035,BCom Finance,Jomo Kenyatta University of Agriculture and Technology,Kenya,Strategic Planning,0.75
P0035,BCom Finance,Jomo Kenyatta University of Agriculture and Technology,Kenya,Presentation Skills,0.69
P0035,BCom Finance,Jomo Kenyatta University of Agriculture and Technology,Kenya,Attention to Detail,0.83
P0035,BCom Finance,Jomo Kenyatta University of Agriculture and Technology,Kenya,Financial Forecasting Tools,0.82
P0035,BCom Finance,Jomo Kenyatta University of Agriculture and Technology,Kenya,Portfolio Management,0.69
P0035,BCom Finance,Jomo Kenyatta University of Agriculture and Technology,Kenya,Market Research,0.87
P0035,BCom Finance,Jomo Kenyatta University of Agriculture and Technology,Kenya,Equity Research,0.73
P0035,BCom Finance,Jomo Kenyatta University of Agriculture and Technology,Kenya,Risk Assessment,0.76
P0035,BCom Finance,Jomo Kenyatta University of Agriculture and Technology,Kenya,Financial Statements Analysis,0.8
P0035,BCom Finance,Jomo Kenyatta University of Agriculture and Technology,Kenya,Strategic Thinking,0.84
P0035,BCom Finance,Jomo Kenyatta University of Agriculture and Technology,Kenya,Time Management,0.69
P0035,BCom Finance,Jomo Kenyatta University of Agriculture and Technology,Kenya,Decision Making,0.85
P0036,BSc Economics,University of Rwanda,Rwanda,Microeconomics,0.82
P0036,BSc Economics,University of Rwanda,Rwanda,Macroeconomics,0.83
P0036,BSc Economics,University of Rwanda,Rwanda,Econometrics,0.78
P0036,BSc Economics,University of Rwanda,Rwanda,Statistical Analysis,0.75
P0036,BSc Economics,University of Rwanda,Rwanda,Data Analysis,0.67
P0036,BSc Economics,University of Rwanda,Rwanda,Research Methods,0.72
P0036,BSc Economics,University of Rwanda,Rwanda,Policy Analysis,0.7
P0036,BSc Economics,University of Rwanda,Rwanda,Forecasting,0.72
P0036,BSc Economics,University of Rwanda,Rwanda,Market Analysis,0.83
P0036,BSc Economics,University of Rwanda,Rwanda,Report Writing,0.76
P0036,BSc Economics,University of Rwanda,Rwanda,Data Visualization,0.85
P0036,BSc Economics,University of Rwanda,Rwanda,Communication,0.72
P0036,BSc Economics,University of Rwanda,Rwanda,Problem Solving,0.77
P0036,BSc Economics,University of Rwanda,Rwanda,Critical Thinking,0.83
P0036,BSc Economics,University of Rwanda,Rwanda,Statistical Software,0.73
P0036,BSc Economics,University of Rwanda,Rwanda,Quantitative Methods,0.88
P0036,BSc Economics,University of Rwanda,Rwanda,Public Finance,0.69
P0036,BSc Economics,University of Rwanda,Rwanda,International Economics,0.81
P0036,BSc Economics,University of Rwanda,Rwanda,Time Series Analysis,0.68
P0036,BSc Economics,University of Rwanda,Rwanda,Presentation Skills,0.75
P0036,BSc Economics,University of Rwanda,Rwanda,Financial Modeling,0.85
P0036,BSc Economics,University of Rwanda,Rwanda,Financial Reporting,0.77
P0036,BSc Economics,University of Rwanda,Rwanda,Excel,0.75
P0036,BSc Economics,University of Rwanda,Rwanda,Valuation Techniques,0.77
P0036,BSc Economics,University of Rwanda,Rwanda,Budgeting,0.71
P0036,BSc Economics,University of Rwanda,Rwanda,Accounting Principles,0.88
P0036,BSc Economics,University of Rwanda,Rwanda,Corporate Finance,0.82
P0036,BSc Economics,University of Rwanda,Rwanda,Risk Analysis,0.7
P0036,BSc Economics,University of Rwanda,Rwanda,Investment Analysis,0.81
P0036,BSc Economics,University of Rwanda,Rwanda,Financial Statements,0.75
P0036,BSc Economics,University of Rwanda,Rwanda,Financial Regulations,0.85
P0036,BSc Economics,University of Rwanda,Rwanda,Cost Analysis,0.85
P0036,BSc Economics,University of Rwanda,Rwanda,Strategic Planning,0.85
P0036,BSc Economics,University of Rwanda,Rwanda,Attention to Detail,0.76
P0036,BSc Economics,University of Rwanda,Rwanda,Financial Forecasting Tools,0.83
P0037,BSc Economics,Makerere University,Uganda,Microeconomics,0.68
P0037,BSc Economics,Makerere University,Uganda,Macroeconomics,0.88
P0037,BSc Economics,Makerere University,Uganda,Econometrics,0.71
P0037,BSc Economics,Makerere University,Uganda,Statistical Analysis,0.77
P0037,BSc Economics,Makerere University,Uganda,Data Analysis,0.76
P0037,BSc Economics,Makerere University,Uganda,Research Methods,0.77
P0037,BSc Economics,Makerere University,Uganda,Policy Analysis,0.85
P0037,BSc Economics,Makerere University,Uganda,Forecasting,0.86
P0037,BSc Economics,Makerere University,Uganda,Market Analysis,0.71
P0037,BSc Economics,Makerere University,Uganda,Report Writing,0.87
P0037,BSc Economics,Makerere University,Uganda,Data Visualization,0.71
P0037,BSc Economics,Makerere University,Uganda,Communication,0.67
